year,statecode,description,unit,data,msn,serialid
1972,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261176
1973,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261177
1974,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261178
1975,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261179
1976,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261180
1977,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261181
1978,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261182
1979,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261183
1980,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261184
1981,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261185
1982,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261186
1983,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261187
1984,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261188
1985,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261189
1986,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261190
1987,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261191
1988,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261192
1989,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,53,SOHCB,1261193
1990,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,60,SOHCB,1261194
1991,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,68,SOHCB,1261195
1992,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,93,SOHCB,1261196
1993,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,97,SOHCB,1261197
1994,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,133,SOHCB,1261198
1995,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,177,SOHCB,1261199
1996,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,223,SOHCB,1261200
1997,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,260,SOHCB,1261201
1998,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,344,SOHCB,1261202
1999,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,441,SOHCB,1261203
2000,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,492,SOHCB,1261204
2001,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,563,SOHCB,1261205
2002,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,606,SOHCB,1261206
2003,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,631,SOHCB,1261207
2004,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,660,SOHCB,1261208
2005,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,782,SOHCB,1261209
2006,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,919,SOHCB,1261210
2007,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,1240,SOHCB,1261211
2008,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,1588,SOHCB,1261212
2009,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,1719,SOHCB,1261213
2010,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,2295,SOHCB,1261214
2011,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,2999,SOHCB,1261215
2012,NV,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,3282,SOHCB,1261216
1960,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261217
1961,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261218
1962,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261219
1963,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261220
1964,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261221
1965,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261222
1966,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261223
1967,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261224
1968,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261225
1969,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261226
1970,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261227
1971,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261228
1972,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261229
1973,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261230
1974,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261231
1975,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261232
1976,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261233
1977,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261234
1978,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261235
1979,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261236
1980,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261237
1981,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261238
1982,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261239
1983,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261240
1984,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261241
1985,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261242
1986,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261243
1987,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261244
1988,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261245
1989,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,253,SOHCB,1261246
1990,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,270,SOHCB,1261247
1991,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,285,SOHCB,1261248
1992,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,307,SOHCB,1261249
1993,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,329,SOHCB,1261250
1994,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,390,SOHCB,1261251
1995,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,444,SOHCB,1261252
1996,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,508,SOHCB,1261253
1997,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,532,SOHCB,1261254
1998,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,547,SOHCB,1261255
1999,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,552,SOHCB,1261256
2000,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,546,SOHCB,1261257
2001,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,548,SOHCB,1261258
2002,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,563,SOHCB,1261259
2003,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,580,SOHCB,1261260
2004,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,686,SOHCB,1261261
2005,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,905,SOHCB,1261262
2006,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,1170,SOHCB,1261263
2007,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,1379,SOHCB,1261264
2008,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,1686,SOHCB,1261265
2009,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,1995,SOHCB,1261266
2010,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,2641,SOHCB,1261267
2011,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,3611,SOHCB,1261268
2012,NY,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,4747,SOHCB,1261269
1960,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261270
1961,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261271
1962,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261272
1963,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261273
1964,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261274
1965,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261275
1966,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261276
1967,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261277
1968,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261278
1969,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261279
1970,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261280
1971,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261281
1972,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261282
1973,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261283
1974,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261284
1975,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261285
1976,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261286
1977,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261287
1978,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261288
1979,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261289
1980,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261290
1981,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261291
1982,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261292
1983,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261293
1984,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261294
1985,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261295
1986,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261296
1987,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261297
1988,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,0,SOHCB,1261298
1989,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,18,SOHCB,1261299
1990,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,18,SOHCB,1261300
1991,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,19,SOHCB,1261301
1992,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,23,SOHCB,1261302
1993,OH,Solar thermal energy consumed by the residential and commercial sectors.,Billion Btu,27,SOHCB,1261303
