well_permit_number,period_id,production_indicator,well_status,farm_name,well_number,gas_quantity,gas_production_days,condensate_quanitity,condensate_production_days,oil_quantity,oil_production_days,averaged,operator_name,ogo_number,well_county,well_municipality,well_latitude,well_longitude,unconventional,well_configuration_code,home_use,reporting_period,comment_reason,comment_text,serialid
005-22431,2011-0,N,ACTIVE,MAURICE M WEST 3,3,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2952
005-22434,2011-0,N,ACTIVE,CLAUDE B MEARS 1,1,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2953
005-22435,2011-0,N,ACTIVE,CLAUDE B MEARS 2,2,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,PLUMCREEK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2954
005-22436,2011-0,N,ACTIVE,CLAUDE B MEARS 3,3,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,PLUMCREEK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2955
005-22519,2011-0,N,ACTIVE,RONALD W IACONIS 1,1,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2956
005-22520,2011-0,N,ACTIVE,RONALD W IACONIS 2,2,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2957
005-22521,2011-0,N,ACTIVE,ORIAN N REEFER 1,1,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2958
005-22522,2011-0,N,ACTIVE,LESTER F HARKLEROAD 1,1,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2959
005-22523,2011-0,N,ACTIVE,LESTER F HARKLEROAD 2,2,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2960
005-22524,2011-0,N,ACTIVE,ORIAN N REEFER 2,2,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2961
005-22525,2011-0,N,ACTIVE,RAY W FISCUS 1,1,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2962
005-22527,2011-0,N,ACTIVE,RAY J HARKLEROAD 1,1,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2963
005-22528,2011-0,N,ACTIVE,RAY J HARKLEROAD 2,2,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2964
005-22529,2011-0,N,ACTIVE,LESTER F HARKLEROAD 3,3,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2965
005-22530,2011-0,N,ACTIVE,RONALD W IACONIS 4,4,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2966
005-22531,2011-0,N,ACTIVE,RONALD W IACONIS 3,3,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2967
005-25328,2011-0,N,ACTIVE,KREUTZER 1,1,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,MANOR,40.762177,-79.508233,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2968
005-25329,2011-0,N,ACTIVE,KREUTZER 2,2,,,,,,,N,KEYSTONE ENERGY OIL & GAS INC,OGO-24997,ARMSTRONG,MANOR,40.759089,-79.508594,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",This is not our well,,2969
005-22979,2011-0,N,ACTIVE,FRANK DIMAIO 2,2,,,,,,,N,HANLEY & BIRD INC,OGO-26791,ARMSTRONG,COWANSHANNOCK,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,Permit 005-23353 was for SN 1740 transferred to Dawn Energy 6/15/95.  No record of permit #005-22979,2983
065-00543,2011-0,Y,ACTIVE,FEE C 12,12,0.31,365,,,,,Y,KSM ENERGY INC,OGO-48595,JEFFERSON,ELDRED,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3074
065-00544,2011-0,Y,ACTIVE,FEE C 13,13,0.31,365,,,,,Y,KSM ENERGY INC,OGO-48595,JEFFERSON,ELDRED,,,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3145
005-00412,2011-0,Y,ACTIVE,L.P. SHAEFFER 1,1,891,210,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,SOUTH BEND,40.643353,-79.380384,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3327
005-00418,2011-0,Y,ACTIVE,ALTMAN 1,1,1379,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,PLUMCREEK,40.758192,-79.362674,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3328
005-00427,2011-0,N,ACTIVE,RIDENOUR 1,1,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.557,-79.471028,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3329
005-00428,2011-0,N,RINAC,LONG 1,1,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.554255,-79.474994,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,INACTIVE: BAD PIPELINE,3330
005-00441,2011-0,Y,ACTIVE,D FULTON 2 (FRMLY ANDERSON 1),2,5617,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.596196,-79.442525,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3331
005-01102,2011-0,N,ACTIVE,H H HARKLE ROAD 151A 2,2,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,COWANSHANNOCK,40.765053,-79.327147,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3332
005-01693,2011-0,N,ACTIVE,O. LAFFERTY 1,1,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.645821,-79.52173,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3333
005-02054,2011-0,N,ACTIVE,FRANK M. FLEMING 4,4,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,PLUMCREEK,40.676361,-79.348833,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3334
005-02080,2011-0,Y,ACTIVE,RAMER 1,1,303,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,PLUMCREEK,40.68775,-79.306639,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3335
005-02081,2011-0,Y,ACTIVE,LOUDEN/REARICK 1,1,1318,210,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.627389,-79.470472,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3336
005-02082,2011-0,Y,ACTIVE,REEFER 1,1,1821,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,SOUTH BEND,40.655889,-79.393667,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3337
005-02083,2011-0,N,ACTIVE,REEFER 2,2,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,SOUTH BEND,40.661861,-79.393556,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3338
005-02084,2011-0,Y,ACTIVE,HENRY 1,1,1227,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.618292,-79.480389,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3339
005-02138,2011-0,Y,ACTIVE,L J KEPPLE 1,1,3488,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,SOUTH BEND,40.630444,-79.424139,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3340
005-02304,2011-0,N,ACTIVE,FRANK M FLEMING 1,1,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,PLUMCREEK,40.678972,-79.346778,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3341
005-02305,2011-0,N,ACTIVE,FRANK M FLEMING 2,2,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,PLUMCREEK,40.679639,-79.349833,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3342
005-02306,2011-0,N,ACTIVE,FRANK M FLEMING 3,3,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,PLUMCREEK,40.676361,-79.344417,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3343
005-02336,2011-0,Y,ACTIVE,W . ROSENSTEEL 1,1,708,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.626884,-79.459882,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3344
005-02368,2011-0,N,ACTIVE,BEAGLE CLUB 7,7,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,SOUTH BEND,40.592258,-79.410875,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3345
005-02390,2011-0,Y,ACTIVE,CANTERBURY COAL 29,29,6124,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.577724,-79.44625,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3346
005-02391,2011-0,N,ACTIVE,YOUNG 1,1,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,MAHONING,40.62488,-79.497717,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,NOT OUR WELL TO REPORT PRODUCTION: GILLINGHAM,3347
005-02392,2011-0,N,ACTIVE,CERUTTI 1,1,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,MAHONING,40.958028,-79.344139,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,NOT OUR WELL TO REPORT PRODUCTION: GILLINGHAM IN LINE,3348
005-02393,2011-0,N,ACTIVE,CERUTTI 2,2,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,MAHONING,40.955056,-79.344778,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,NOT OUR WELL TO REPORT PRODUCTION: GILLINGHAM IN LINE,3349
005-02394,2011-0,N,ACTIVE,CERUTTI 3,3,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,MAHONING,40.952033,-79.345417,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,NOT OUR WELL TO REPORT PRODUCTION: GILLINGHAM IN LINE,3350
005-02395,2011-0,N,ACTIVE,BEERS 1,1,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,MAHONING,40.959167,-79.347083,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,DUPLICATE PERMIT NUMBER,3351
005-02396,2011-0,Y,ACTIVE,BEERS 2,2,1102,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,MAHONING,40.956583,-79.348639,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3352
005-02397,2011-0,Y,ACTIVE,BEERS 3,3,3773,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,MAHONING,40.958222,-79.351358,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3353
005-02398,2011-0,N,ACTIVE,BEERS 4,4,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,MAHONING,40.956028,-79.352044,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",NOT DRILLED YET,3354
005-02399,2011-0,N,ACTIVE,REDDINGER 1,1,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,MAHONING,40.952747,-79.357944,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3355
005-02400,2011-0,Y,ACTIVE,REDDINGER 3,3,320,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,MAHONING,40.953806,-79.349806,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3356
005-02401,2011-0,N,ACTIVE,REDDINGER SO 1,1,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,MAHONING,40.939667,-79.359194,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3357
005-02402,2011-0,N,ACTIVE,REDDINGER SO 2,2,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,MAHONING,40.936278,-79.359806,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3358
005-02403,2011-0,N,ACTIVE,REDDINGER 3,3,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,MAHONING,40.933711,-79.357306,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,Duplicate well permit number - please remove from your list.,3359
005-20179,2011-0,Y,ACTIVE,HARRY SCHALL 1,1,1791,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,SOUTH BEND,40.626059,-79.437307,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3360
005-20186,2011-0,Y,ACTIVE,GUY SMITH 3,3,498,330,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,REDBANK,40.925272,-79.265752,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3361
005-20553,2011-0,N,ACTIVE,J C WILLIAMS 286,286,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,PLUMCREEK,40.687626,-79.343533,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3362
005-20667,2011-0,Y,ACTIVE,T E & B M TOWNSEND 1,1,1310,210,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,SOUTH BEND,40.628255,-79.436227,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3363
005-20969,2011-0,Y,ACTIVE,HARVEY W GEORGE 1,1,788,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.549039,-79.48093,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3364
005-20984,2011-0,Y,ACTIVE,CHESTER DOBROSKY 2403,2403,1359,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.57333,-79.44287,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3365
005-21453,2011-0,N,ACTIVE,CANTERBURY COAL 1001,1001,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.589877,-79.456918,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,"Wrong well name, this does not exsist.",3366
005-21585,2011-0,Y,ACTIVE,RUSSEL V LEE 2001,1,870,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.610467,-79.443065,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3367
005-21689,2011-0,N,ACTIVE,CANTERBURY COAL 2,2,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.579364,-79.457632,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3368
005-22381,2011-0,N,ACTIVE,FRANK T BAKER 1,1,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,COWANSHANNOCK,40.765605,-79.314151,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3369
005-22470,2011-0,N,ACTIVE,RONALD C REEFER 1,1,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,SOUTH BEND,40.663523,-79.404121,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,DUPLICATE PERMIT # FOR OTHER PERMIT #,3370
005-22485,2011-0,Y,ACTIVE,WILLIAM J HECKMAN 1,1,2376,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,SOUTH BEND,40.662834,-79.415475,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3371
005-22552,2011-0,Y,ACTIVE,JOSEPH E HECKMAN 1,1,1188,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,SOUTH BEND,40.654195,-79.418755,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3372
005-22557,2011-0,Y,ACTIVE,A BLAIR LIAS 1,1,498,240,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,COWANSHANNOCK,40.793687,-79.29213,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3373
005-22722,2011-0,Y,ACTIVE,MARLIN B & SARA M STEELE 1,1,635,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,WAYNE,40.863482,-79.239163,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3374
005-22785,2011-0,Y,ACTIVE,ALPHA BLAIR & ALICE LIAS 2,2,498,240,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,COWANSHANNOCK,40.79044,-79.288923,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3375
005-22789,2011-0,Y,ACTIVE,ALPHA BLAIR & ALICE LIAS 3,3,498,240,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,COWANSHANNOCK,40.792445,-79.288202,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3376
005-22857,2011-0,N,RINAC,J S MCCARTNEY 1,1,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.572008,-79.508581,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3377
005-22865,2011-0,N,ACTIVE,MATTHEW MILLER 1,1,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,SOUTH BEND,40.650077,-79.385375,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3378
005-23059,2011-0,N,ACTIVE,DORIS JEAN BELLOTTI 2,2,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,COWANSHANNOCK,40.773017,-79.301336,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3379
005-24186,2011-0,Y,ACTIVE,JOHN D. RAMER 2,2,2211,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,PLUMCREEK,40.684634,-79.306768,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3380
005-24252,2011-0,Y,ACTIVE,JOHN D. RAMER 3,3,2211,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,PLUMCREEK,40.68779,-79.309617,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3381
005-24811,2011-0,Y,ACTIVE,M. CRAVENER 1,1,1199,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.620322,-79.520137,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3382
005-24812,2011-0,Y,ACTIVE,M. CRAVENER 2,2,1895,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.619774,-79.516318,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3383
005-24920,2011-0,Y,ACTIVE,C. ROBERT STITT 1,1,3182,300,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,PLUMCREEK,40.684717,-79.345407,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3384
005-25061,2011-0,Y,ACTIVE,WEIGAND UNIT 1,1,390,300,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,BETHEL,40.727535,-79.559095,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3385
005-25090,2011-0,Y,ACTIVE,M. CRAVENER 3,3,1199,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.622478,-79.522809,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3386
005-25105,2011-0,Y,ACTIVE,M.S. ALTER 2,2,1042,330,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.619497,-79.484754,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3387
005-25106,2011-0,Y,ACTIVE,I.G. RUPERT 1,1,2150,300,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.622764,-79.481892,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3388
005-25113,2011-0,Y,ACTIVE,M.S. ALTER 1,1,895,330,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.619582,-79.488382,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3389
005-25114,2011-0,Y,ACTIVE,A.M. BEERS 1,1,2502,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,PLUMCREEK,40.711038,-79.283293,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3390
005-25121,2011-0,Y,ACTIVE,M.S. ALTER 3,3,1437,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.621998,-79.486185,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3391
005-25123,2011-0,Y,ACTIVE,A.M. BEERS 2,2,2502,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,PLUMCREEK,40.710872,-79.279101,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3392
005-25132,2011-0,Y,ACTIVE,RICHARD WOLFE 2,2,7458,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,BETHEL,40.735961,-79.545111,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3393
005-25146,2011-0,Y,ACTIVE,A.M. BEERS 3,3,3958,330,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,PLUMCREEK,40.705755,-79.28219,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3394
005-25194,2011-0,N,ACTIVE,DAVID STUART JR 1,1,,,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,BETHEL,40.735743,-79.560906,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)","Never Spud Well, Permit Expired or Cancelled",,3395
005-25277,2011-0,Y,ACTIVE,A.M. BEERS 4,4,3958,330,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,PLUMCREEK,40.713343,-79.278676,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3396
005-25284,2011-0,Y,ACTIVE,ANNA MAE ASHBAUGH 1,1,3329,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,BURRELL,40.628531,-79.461287,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3397
005-25285,2011-0,Y,ACTIVE,ANNA MAE ASHBAUGH 2,2,1576,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.626088,-79.463448,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3398
005-25291,2011-0,Y,ACTIVE,SAMUEL H. REARICK ETUX 1,1,2510,360,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,BURRELL,40.631687,-79.469573,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3399
005-25292,2011-0,Y,ACTIVE,ETHEL KAUFMAN 1,1,2018,330,,,,,N,US ENERGY EXPLORATION CORP,OGO-32930,ARMSTRONG,KISKIMINETAS,40.62241,-79.466366,N,VERTI,N,"Jan - Dec 2011 (Annual O&G, without Marcellus)",,,3400
